         C++/CSIM Simulation Report (Version 20.0 for MS Visual C/C++)

                           Wed Dec 02 19:28:57 2015


                     Ending simulation time:      3660.000
                     Elapsed simulation time:     3660.000
                     CPU time used (seconds):      274.155


FACILITY SUMMARY 

facility     service    service          through-    queue     response   compl
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.656    0.00656                             24
   > server  5        100.00000  0.355    0.00355                             13
mem65        fcfs       0.00300  0.000    0.04016    0.00043    0.01059      147
disk65       fcfs       0.64000  0.015    0.02350    0.05212    2.21814       86
cpu66        rnd_rob  100.00000  4.153    0.04153    4.15301  100.00000      152
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.273    0.00273                             10
mem66        fcfs       0.00300  0.000    0.03607    0.00025    0.00680      132
disk66       fcfs       0.64000  0.015    0.02322    0.04506    1.94024       85
cpu67        rnd_rob  100.00000  4.071    0.04071    4.07104  100.00000      149
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.219    0.00219                              8
mem67        fcfs       0.00300  0.000    0.03934    0.00028    0.00700      144
disk67       fcfs       0.64000  0.016    0.02459    0.03991    1.62311       90
cpu68        rnd_rob  100.00000  4.071    0.04071    4.07104  100.00000      149
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.492    0.00492                             18
   > server  5        100.00000  0.301    0.00301                             11
mem68        fcfs       0.00300  0.000    0.03224    0.00021    0.00666      118
disk68       fcfs       0.64000  0.013    0.01967    0.03082    1.56667       72
cpu69        rnd_rob  100.00000  4.180    0.04180    4.18033  100.00000      153
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.628    0.00628                             23
   > server  5        100.00000  0.273    0.00273                             10
mem69        fcfs       0.00300  0.000    0.02760    0.00017    0.00603      101
disk69       fcfs       0.64000  0.012    0.01858    0.02692    1.44882       68
cpu70        rnd_rob  100.00000  4.180    0.04180    4.18033  100.00000      153
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.656    0.00656                             24
   > server  5        100.00000  0.246    0.00246                              9
mem70        fcfs       0.00300  0.000    0.03087    0.00018    0.00581      113
disk70       fcfs       0.64000  0.016    0.02459    0.03864    1.57156       90
cpu71        rnd_rob  100.00000  4.098    0.04098    4.09836  100.00000      150
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.246    0.00246                              9
mem71        fcfs       0.00300  0.000    0.03388    0.00023    0.00668      124
disk71       fcfs       0.64000  0.012    0.01913    0.02651    1.38629       70
cpu72        rnd_rob  100.00000  4.180    0.04180    4.18033  100.00000      153
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.628    0.00628                             23
   > server  5        100.00000  0.273    0.00273                             10
mem72        fcfs       0.00300  0.000    0.03579    0.00025    0.00708      131
disk72       fcfs       0.64000  0.014    0.02131    0.03125    1.46615       78
cpu73        rnd_rob  100.00000  4.208    0.04208    4.20765  100.00000      154
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.628    0.00628                             23
   > server  5        100.00000  0.301    0.00301                             11
mem73        fcfs       0.00300  0.000    0.03934    0.00028    0.00710      144
disk73       fcfs       0.64000  0.016    0.02432    0.04605    1.89393       89
cpu74        rnd_rob  100.00000  4.098    0.04098    4.09836  100.00000      150
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.273    0.00273                             10
mem74        fcfs       0.00300  0.000    0.03388    0.00025    0.00752      124
disk74       fcfs       0.64000  0.014    0.02240    0.03632    1.62098       82
cpu75        rnd_rob  100.00000  4.208    0.04208    4.20765  100.00000      154
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.355    0.00355                             13
mem75        fcfs       0.00300  0.000    0.03497    0.00026    0.00736      128
disk75       fcfs       0.64000  0.016    0.02514    0.05383    2.14130       92
cpu76        rnd_rob  100.00000  3.989    0.03989    3.98907  100.00000      146
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.492    0.00492                             18
   > server  5        100.00000  0.219    0.00219                              8
mem76        fcfs       0.00300  0.000    0.03579    0.00028    0.00776      131
disk76       fcfs       0.64000  0.015    0.02404    0.04725    1.96500       88
cpu77        rnd_rob  100.00000  4.262    0.04262    4.26230  100.00000      156
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.383    0.00383                             14
mem77        fcfs       0.00300  0.000    0.02923    0.00019    0.00650      107
disk77       fcfs       0.64000  0.013    0.02049    0.03491    1.70347       75
cpu78        rnd_rob  100.00000  4.235    0.04235    4.23497  100.00000      155
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.628    0.00628                             23
   > server  5        100.00000  0.328    0.00328                             12
mem78        fcfs       0.00300  0.000    0.03005    0.00020    0.00649      110
disk78       fcfs       0.64000  0.013    0.02022    0.02744    1.35730       74
cpu79        rnd_rob  100.00000  4.317    0.04317    4.31694  100.00000      158
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.656    0.00656                             24
   > server  5        100.00000  0.383    0.00383                             14
mem79        fcfs       0.00300  0.000    0.03033    0.00020    0.00643      111
disk79       fcfs       0.64000  0.014    0.02131    0.03187    1.49538       78
cpu80        rnd_rob  100.00000  4.180    0.04180    4.18033  100.00000      153
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.328    0.00328                             12
mem80        fcfs       0.00300  0.000    0.03033    0.00025    0.00811      111
disk80       fcfs       0.64000  0.018    0.02760    0.05730    2.07644      101
cpu81        rnd_rob  100.00000  4.153    0.04153    4.15301  100.00000      152
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.328    0.00328                             12
mem81        fcfs       0.00300  0.000    0.02295    0.00013    0.00561       84
disk81       fcfs       0.64000  0.016    0.02486    0.05278    2.12264       91
cpu82        rnd_rob  100.00000  4.071    0.04071    4.07104  100.00000      149
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.219    0.00219                              8
mem82        fcfs       0.00300  0.000    0.02787    0.00020    0.00709      102
disk82       fcfs       0.64000  0.014    0.02131    0.02825    1.32564       78
cpu83        rnd_rob  100.00000  4.208    0.04208    4.20765  100.00000      154
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.328    0.00328                             12
mem83        fcfs       0.00300  0.000    0.02705    0.00020    0.00730       99
disk83       fcfs       0.64000  0.015    0.02404    0.05539    2.30364       88
cpu84        rnd_rob  100.00000  4.044    0.04044    4.04372  100.00000      148
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.219    0.00219                              8
mem84        fcfs       0.00300  0.000    0.02650    0.00018    0.00696       97
disk84       fcfs       0.64000  0.015    0.02350    0.03515    1.49581       86
cpu85        rnd_rob  100.00000  4.180    0.04180    4.18033  100.00000      153
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.301    0.00301                             11
mem85        fcfs       0.00300  0.000    0.02541    0.00015    0.00597       93
disk85       fcfs       0.64000  0.015    0.02295    0.04190    1.82571       84
cpu86        rnd_rob  100.00000  4.126    0.04126    4.12568  100.00000      151
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.301    0.00301                             11
mem86        fcfs       0.00300  0.000    0.02322    0.00016    0.00678       85
disk86       fcfs       0.64000  0.012    0.01940    0.03130    1.61352       71
cpu87        rnd_rob  100.00000  4.180    0.04180    4.18033  100.00000      153
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.355    0.00355                             13
mem87        fcfs       0.00300  0.000    0.02541    0.00017    0.00671       93
disk87       fcfs       0.64000  0.017    0.02596    0.06172    2.37768       95
cpu88        rnd_rob  100.00000  4.180    0.04180    4.18033  100.00000      153
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.355    0.00355                             13
mem88        fcfs       0.00300  0.000    0.02650    0.00018    0.00696       97
disk88       fcfs       0.64000  0.014    0.02240    0.04287    1.91366       82
cpu89        rnd_rob  100.00000  4.290    0.04290    4.28962  100.00000      157
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.410    0.00410                             15
mem89        fcfs       0.00300  0.000    0.02486    0.00015    0.00616       91
disk89       fcfs       0.64000  0.015    0.02295    0.04385    1.91048       84
cpu90        rnd_rob  100.00000  4.098    0.04098    4.09836  100.00000      150
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.219    0.00219                              8
mem90        fcfs       0.00300  0.000    0.02514    0.00015    0.00590       92
disk90       fcfs       0.64000  0.015    0.02350    0.04838    2.05907       86
cpu91        rnd_rob  100.00000  4.262    0.04262    4.26230  100.00000      156
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.383    0.00383                             14
mem91        fcfs       0.00300  0.000    0.02869    0.00020    0.00703      105
disk91       fcfs       0.64000  0.019    0.02923    0.05970    2.04224      107
cpu92        rnd_rob  100.00000  4.098    0.04098    4.09836  100.00000      150
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.273    0.00273                             10
mem92        fcfs       0.00300  0.000    0.02377    0.00015    0.00645       87
disk92       fcfs       0.64000  0.013    0.02077    0.04020    1.93579       76
cpu93        rnd_rob  100.00000  4.208    0.04208    4.20765  100.00000      154
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.355    0.00355                             13
mem93        fcfs       0.00300  0.000    0.02404    0.00014    0.00573       88
disk93       fcfs       0.64000  0.013    0.02049    0.02866    1.39840       75
cpu94        rnd_rob  100.00000  4.153    0.04153    4.15301  100.00000      152
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.273    0.00273                             10
mem94        fcfs       0.00300  0.000    0.02104    0.00011    0.00545       77
disk94       fcfs       0.64000  0.012    0.01940    0.02851    1.46986       71
cpu95        rnd_rob  100.00000  4.180    0.04180    4.18033  100.00000      153
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.328    0.00328                             12
mem95        fcfs       0.00300  0.000    0.02432    0.00018    0.00731       89
disk95       fcfs       0.64000  0.021    0.03333    0.10262    3.07869      122
cpu96        rnd_rob  100.00000  4.344    0.04344    4.34426  100.00000      159
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.656    0.00656                             24
   > server  5        100.00000  0.410    0.00410                             15
mem96        fcfs       0.00300  0.000    0.02268    0.00013    0.00589       83
disk96       fcfs       0.64000  0.016    0.02486    0.05195    2.08923       91
cpu97        rnd_rob  100.00000  4.098    0.04098    4.09836  100.00000      150
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.519    0.00519                             19
   > server  5        100.00000  0.301    0.00301                             11
mem97        fcfs       0.00300  0.000    0.02459    0.00015    0.00620       90
disk97       fcfs       0.64000  0.015    0.02404    0.04190    1.74273       88
cpu98        rnd_rob  100.00000  4.153    0.04153    4.15301  100.00000      152
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.328    0.00328                             12
mem98        fcfs       0.00300  0.000    0.02432    0.00014    0.00593       89
disk98       fcfs       0.64000  0.015    0.02295    0.03770    1.64286       84
cpu99        rnd_rob  100.00000  4.153    0.04153    4.15301  100.00000      152
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.273    0.00273                             10
mem99        fcfs       0.00300  0.000    0.03060    0.00025    0.00814      112
disk99       fcfs       0.64000  0.022    0.03388    0.08695    2.56645      124
cpu100       rnd_rob  100.00000  4.153    0.04153    4.15301  100.00000      152
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.519    0.00519                             19
   > server  5        100.00000  0.355    0.00355                             13
mem100       fcfs       0.00300  0.000    0.01448    0.00008    0.00538       53
disk100      fcfs       0.64000  0.015    0.02377    0.04132    1.73839       87
cpu101       rnd_rob  100.00000  4.044    0.04044    4.04372  100.00000      148
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.519    0.00519                             19
   > server  5        100.00000  0.246    0.00246                              9
mem101       fcfs       0.00300  0.000    0.01913    0.00011    0.00557       70
disk101      fcfs       0.64000  0.015    0.02295    0.03623    1.57857       84
cpu102       rnd_rob  100.00000  4.208    0.04208    4.20765  100.00000      154
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.328    0.00328                             12
mem102       fcfs       0.00300  0.000    0.01694    0.00009    0.00508       62
disk102      fcfs       0.64000  0.015    0.02350    0.03558    1.51442       86
cpu103       rnd_rob  100.00000  4.180    0.04180    4.18033  100.00000      153
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.328    0.00328                             12
mem103       fcfs       0.00300  0.000    0.01393    0.00006    0.00441       51
disk103      fcfs       0.64000  0.011    0.01749    0.02372    1.35625       64
cpu104       rnd_rob  100.00000  4.126    0.04126    4.12568  100.00000      151
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.273    0.00273                             10
mem104       fcfs       0.00300  0.000    0.01940    0.00011    0.00583       71
disk104      fcfs       0.64000  0.014    0.02186    0.03496    1.59950       80
cpu105       rnd_rob  100.00000  4.071    0.04071    4.07104  100.00000      149
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.219    0.00219                              8
mem105       fcfs       0.00300  0.000    0.01448    0.00007    0.00492       53
disk105      fcfs       0.64000  0.017    0.02650    0.04824    1.82021       97
cpu106       rnd_rob  100.00000  4.208    0.04208    4.20765  100.00000      154
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.355    0.00355                             13
mem106       fcfs       0.00300  0.000    0.01803    0.00010    0.00559       66
disk106      fcfs       0.64000  0.013    0.02022    0.02990    1.47892       74
cpu107       rnd_rob  100.00000  4.126    0.04126    4.12568  100.00000      151
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.301    0.00301                             11
mem107       fcfs       0.00300  0.000    0.01803    0.00011    0.00605       66
disk107      fcfs       0.64000  0.013    0.01967    0.03601    1.83056       72
cpu108       rnd_rob  100.00000  4.262    0.04262    4.26230  100.00000      156
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.437    0.00437                             16
mem108       fcfs       0.00300  0.000    0.01749    0.00009    0.00488       64
disk108      fcfs       0.64000  0.013    0.02049    0.03086    1.50613       75
cpu109       rnd_rob  100.00000  4.262    0.04262    4.26230  100.00000      156
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.410    0.00410                             15
mem109       fcfs       0.00300  0.000    0.01858    0.00013    0.00719       68
disk109      fcfs       0.64000  0.020    0.03142    0.05637    1.79409      115
cpu110       rnd_rob  100.00000  4.208    0.04208    4.20765  100.00000      154
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.328    0.00328                             12
mem110       fcfs       0.00300  0.000    0.01612    0.00009    0.00544       59
disk110      fcfs       0.64000  0.015    0.02350    0.04332    1.84372       86
cpu111       rnd_rob  100.00000  4.399    0.04399    4.39891  100.00000      161
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.656    0.00656                             24
   > server  5        100.00000  0.464    0.00464                             17
mem111       fcfs       0.00300  0.000    0.01639    0.00011    0.00680       60
disk111      fcfs       0.64000  0.017    0.02705    0.04489    1.65939       99
cpu112       rnd_rob  100.00000  4.235    0.04235    4.23497  100.00000      155
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.383    0.00383                             14
mem112       fcfs       0.00300  0.000    0.01667    0.00011    0.00634       61
disk112      fcfs       0.64000  0.013    0.02049    0.02725    1.32960       75
cpu113       rnd_rob  100.00000  4.372    0.04372    4.37158  100.00000      160
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.492    0.00492                             18
mem113       fcfs       0.00300  0.000    0.01667    0.00008    0.00477       61
disk113      fcfs       0.64000  0.012    0.01885    0.02529    1.34145       69
cpu114       rnd_rob  100.00000  4.126    0.04126    4.12568  100.00000      151
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.301    0.00301                             11
mem114       fcfs       0.00300  0.000    0.01721    0.00009    0.00495       63
disk114      fcfs       0.64000  0.012    0.01940    0.02942    1.51662       71
cpu115       rnd_rob  100.00000  4.126    0.04126    4.12568  100.00000      151
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.301    0.00301                             11
mem115       fcfs       0.00300  0.000    0.01803    0.00009    0.00514       66
disk115      fcfs       0.64000  0.015    0.02268    0.03438    1.51614       83
cpu116       rnd_rob  100.00000  4.153    0.04153    4.15301  100.00000      152
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.301    0.00301                             11
mem116       fcfs       0.00300  0.000    0.01940    0.00010    0.00515       71
disk116      fcfs       0.64000  0.014    0.02186    0.03308    1.51350       80
cpu117       rnd_rob  100.00000  4.372    0.04372    4.37158  100.00000      160
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.628    0.00628                             23
   > server  5        100.00000  0.464    0.00464                             17
mem117       fcfs       0.00300  0.000    0.01667    0.00008    0.00482       61
disk117      fcfs       0.64000  0.015    0.02404    0.03908    1.62545       88
cpu118       rnd_rob  100.00000  3.989    0.03989    3.98907  100.00000      146
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.519    0.00519                             19
   > server  5        100.00000  0.191    0.00191                              7
mem118       fcfs       0.00300  0.000    0.01858    0.00009    0.00494       68
disk118      fcfs       0.64000  0.012    0.01913    0.02968    1.55200       70
cpu119       rnd_rob  100.00000  4.262    0.04262    4.26230  100.00000      156
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.656    0.00656                             24
   > server  5        100.00000  0.328    0.00328                             12
mem119       fcfs       0.00300  0.000    0.01448    0.00007    0.00492       53
disk119      fcfs       0.64000  0.014    0.02131    0.02842    1.33333       78
cpu120       rnd_rob  100.00000  4.235    0.04235    4.23497  100.00000      155
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.656    0.00656                             24
   > server  5        100.00000  0.301    0.00301                             11
mem120       fcfs       0.00300  0.000    0.00820    0.00008    0.00940       30
disk120      fcfs       0.64000  0.011    0.01667    0.02543    1.52590       61
cpu121       rnd_rob  100.00000  4.235    0.04235    4.23497  100.00000      155
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
