         C++/CSIM Simulation Report (Version 20.0 for MS Visual C/C++)

                           Thu Dec 10 22:37:42 2015


                     Ending simulation time:      3698.153
                     Elapsed simulation time:     3698.153
                     CPU time used (seconds):      784.605


FACILITY SUMMARY 

facility     service    service          through-    queue     response   compl
mem61        fcfs       0.00300  0.000    0.04921    0.00023    0.00471      182
disk61       fcfs       0.64000  0.008    0.01190    0.00853    0.71727       44
cpu62        rnd_rob   82.28840  7.098    0.08626    7.09814   82.28840      319
   > server  0         79.06977  0.919    0.01163                             43
   > server  1         82.50000  0.892    0.01082                             40
   > server  2         80.48780  0.892    0.01109                             41
   > server  3         80.48780  0.892    0.01109                             41
   > server  4         81.25000  0.879    0.01082                             40
   > server  5         88.15789  0.906    0.01028                             38
   > server  6         82.89474  0.852    0.01028                             38
   > server  7         84.21053  0.865    0.01028                             38
mem62        fcfs       0.00300  0.000    0.06436    0.00030    0.00473      238
disk62       fcfs       0.64000  0.010    0.01514    0.01190    0.78571       56
cpu63        rnd_rob   79.63526  7.085    0.08896    7.08462   79.63526      329
   > server  0         77.27273  0.919    0.01190                             44
   > server  1         78.57143  0.892    0.01136                             42
   > server  2         81.70732  0.906    0.01109                             41
   > server  3         76.19048  0.865    0.01136                             42
   > server  4         78.04878  0.865    0.01109                             41
   > server  5         78.04878  0.865    0.01109                             41
   > server  6         84.61538  0.892    0.01055                             39
   > server  7         83.33333  0.879    0.01055                             39
mem63        fcfs       0.00300  0.000    0.07598    0.00037    0.00483      281
disk63       fcfs       0.64000  0.010    0.01487    0.01240    0.83345       55
cpu64        rnd_rob   81.52174  7.098    0.08707    7.09814   81.52174      322
   > server  0         82.92683  0.919    0.01109                             41
   > server  1         77.38095  0.879    0.01136                             42
   > server  2         81.25000  0.879    0.01082                             40
   > server  3         80.00000  0.865    0.01082                             40
   > server  4         78.57143  0.892    0.01136                             42
   > server  5         87.17949  0.919    0.01055                             39
   > server  6         84.21053  0.865    0.01028                             38
   > server  7         81.25000  0.879    0.01082                             40
mem64        fcfs       0.00300  0.000    0.06030    0.00025    0.00422      223
disk64       fcfs       0.64000  0.010    0.01622    0.01748    1.07733       60
cpu65        rnd_rob   81.11455  7.085    0.08734    7.08462   81.11455      323
   > server  0         82.92683  0.919    0.01109                             41
   > server  1         85.89744  0.906    0.01055                             39
   > server  2         79.26829  0.879    0.01109                             41
   > server  3         80.00000  0.865    0.01082                             40
   > server  4         75.00000  0.892    0.01190                             44
   > server  5         81.25000  0.879    0.01082                             40
   > server  6         83.33333  0.879    0.01055                             39
   > server  7         82.05128  0.865    0.01055                             39
mem65        fcfs       0.00300  0.000    0.06165    0.00025    0.00407      228
disk65       fcfs       0.64000  0.008    0.01190    0.00999    0.84000       44
cpu66        rnd_rob   80.82822  7.125    0.08815    7.12518   80.82822      326
   > server  0         73.91304  0.919    0.01244                             46
   > server  1         80.48780  0.892    0.01109                             41
   > server  2         90.54054  0.906    0.01000                             37
   > server  3         81.25000  0.879    0.01082                             40
   > server  4         83.33333  0.879    0.01055                             39
   > server  5         78.04878  0.865    0.01109                             41
   > server  6         80.48780  0.892    0.01109                             41
   > server  7         80.48780  0.892    0.01109                             41
mem66        fcfs       0.00300  0.000    0.07869    0.00042    0.00531      291
disk66       fcfs       0.64000  0.011    0.01758    0.01503    0.85538       65
cpu67        rnd_rob   79.69697  7.112    0.08923    7.11166   79.69697      330
   > server  0         76.13636  0.906    0.01190                             44
   > server  1         80.48780  0.892    0.01109                             41
   > server  2         82.50000  0.892    0.01082                             40
   > server  3         82.50000  0.892    0.01082                             40
   > server  4         76.74419  0.892    0.01163                             43
   > server  5         73.25581  0.852    0.01163                             43
   > server  6         84.61538  0.892    0.01055                             39
   > server  7         82.50000  0.892    0.01082                             40
mem67        fcfs       0.00300  0.000    0.08301    0.00040    0.00487      307
disk67       fcfs       0.64000  0.011    0.01758    0.01784    1.01477       65
cpu68        rnd_rob   79.05199  6.990    0.08842    6.98998   79.05199      327
   > server  0         85.89744  0.906    0.01055                             39
   > server  1         72.72727  0.865    0.01190                             44
   > server  2         74.41860  0.865    0.01163                             43
   > server  3         76.74419  0.892    0.01163                             43
   > server  4         82.50000  0.892    0.01082                             40
   > server  5         78.75000  0.852    0.01082                             40
   > server  6         78.75000  0.852    0.01082                             40
   > server  7         84.21053  0.865    0.01028                             38
mem68        fcfs       0.00300  0.000    0.06652    0.00028    0.00420      246
disk68       fcfs       0.64000  0.008    0.01298    0.00967    0.74500       48
cpu69        rnd_rob   82.18750  7.112    0.08653    7.11166   82.18750      320
   > server  0         74.44444  0.906    0.01217                             45
   > server  1         84.61538  0.892    0.01055                             39
   > server  2         89.18919  0.892    0.01000                             37
   > server  3         71.59091  0.852    0.01190                             44
   > server  4         87.83784  0.879    0.01000                             37
   > server  5         80.48780  0.892    0.01109                             41
   > server  6         88.15789  0.906    0.01028                             38
   > server  7         84.61538  0.892    0.01055                             39
mem69        fcfs       0.00300  0.000    0.08112    0.00040    0.00499      300
disk69       fcfs       0.64000  0.013    0.02109    0.02600    1.23282       78
cpu70        rnd_rob   78.61446  7.058    0.08977    7.05758   78.61446      332
   > server  0         80.48780  0.892    0.01109                             41
   > server  1         73.86364  0.879    0.01190                             44
   > server  2         79.76190  0.906    0.01136                             42
   > server  3         85.89744  0.906    0.01055                             39
   > server  4         80.48780  0.892    0.01109                             41
   > server  5         76.19048  0.865    0.01136                             42
   > server  6         75.00000  0.852    0.01136                             42
   > server  7         78.04878  0.865    0.01109                             41
mem70        fcfs       0.00300  0.000    0.09248    0.00048    0.00516      342
disk70       fcfs       0.64000  0.015    0.02271    0.02351    1.03524       84
cpu71        rnd_rob   83.22884  7.179    0.08626    7.17926   83.22884      319
   > server  0         75.55556  0.919    0.01217                             45
   > server  1         75.00000  0.892    0.01190                             44
   > server  2         83.75000  0.906    0.01082                             40
   > server  3         82.92683  0.919    0.01109                             41
   > server  4         87.83784  0.879    0.01000                             37
   > server  5         88.15789  0.906    0.01028                             38
   > server  6         91.66667  0.892    0.00973                             36
   > server  7         84.21053  0.865    0.01028                             38
mem71        fcfs       0.00300  0.000    0.05462    0.00021    0.00383      202
disk71       fcfs       0.64000  0.008    0.01244    0.00942    0.75739       46
cpu72        rnd_rob   79.69697  7.112    0.08923    7.11166   79.69697      330
   > server  0         77.90698  0.906    0.01163                             43
   > server  1         75.58140  0.879    0.01163                             43
   > server  2         89.47368  0.919    0.01028                             38
   > server  3         78.57143  0.892    0.01136                             42
   > server  4         75.58140  0.879    0.01163                             43
   > server  5         85.52632  0.879    0.01028                             38
   > server  6         77.38095  0.879    0.01136                             42
   > server  7         79.26829  0.879    0.01109                             41
mem72        fcfs       0.00300  0.000    0.08247    0.00037    0.00443      305
disk72       fcfs       0.64000  0.011    0.01704    0.01551    0.91048       63
cpu73        rnd_rob   79.72561  7.071    0.08869    7.07110   79.72561      328
   > server  0         77.90698  0.906    0.01163                             43
   > server  1         73.86364  0.879    0.01190                             44
   > server  2         76.19048  0.865    0.01136                             42
   > server  3         80.48780  0.892    0.01109                             41
   > server  4         82.50000  0.892    0.01082                             40
   > server  5         80.00000  0.865    0.01082                             40
   > server  6         78.04878  0.865    0.01109                             41
   > server  7         90.54054  0.906    0.01000                             37
mem73        fcfs       0.00300  0.000    0.08247    0.00040    0.00481      305
disk73       fcfs       0.64000  0.012    0.01947    0.02175    1.11722       72
cpu74        rnd_rob   79.26829  7.031    0.08869    7.03054   79.26829      328
   > server  0         74.44444  0.906    0.01217                             45
   > server  1         78.57143  0.892    0.01136                             42
   > server  2         81.25000  0.879    0.01082                             40
   > server  3         80.48780  0.892    0.01109                             41
   > server  4         86.84211  0.892    0.01028                             38
   > server  5         75.00000  0.852    0.01136                             42
   > server  6         76.19048  0.865    0.01136                             42
   > server  7         82.89474  0.852    0.01028                             38
mem74        fcfs       0.00300  0.000    0.08166    0.00041    0.00500      302
disk74       fcfs       0.64000  0.011    0.01758    0.01776    1.01046       65
cpu75        rnd_rob   81.09756  7.193    0.08869    7.19278   81.09756      328
   > server  0         75.55556  0.919    0.01217                             45
   > server  1         80.95238  0.919    0.01136                             42
   > server  2         87.17949  0.919    0.01055                             39
   > server  3         83.75000  0.906    0.01082                             40
   > server  4         85.00000  0.919    0.01082                             40
   > server  5         72.22222  0.879    0.01217                             45
   > server  6         83.33333  0.879    0.01055                             39
   > server  7         82.89474  0.852    0.01028                             38
mem75        fcfs       0.00300  0.000    0.09194    0.00046    0.00501      340
disk75       fcfs       0.64000  0.014    0.02163    0.02395    1.10700       80
cpu76        rnd_rob   80.36810  7.085    0.08815    7.08462   80.36810      326
   > server  0         83.75000  0.906    0.01082                             40
   > server  1         77.90698  0.906    0.01163                             43
   > server  2         75.00000  0.892    0.01190                             44
   > server  3         76.19048  0.865    0.01136                             42
   > server  4         80.48780  0.892    0.01109                             41
   > server  5         82.05128  0.865    0.01055                             39
   > server  6         83.33333  0.879    0.01055                             39
   > server  7         85.52632  0.879    0.01028                             38
mem76        fcfs       0.00300  0.000    0.07761    0.00038    0.00484      287
disk76       fcfs       0.64000  0.012    0.01812    0.02040    1.12597       67
cpu77        rnd_rob   79.54545  7.098    0.08923    7.09814   79.54545      330
   > server  0         77.27273  0.919    0.01190                             44
   > server  1         80.48780  0.892    0.01109                             41
   > server  2         77.38095  0.879    0.01136                             42
   > server  3         77.38095  0.879    0.01136                             42
   > server  4         81.70732  0.906    0.01109                             41
   > server  5         79.26829  0.879    0.01109                             41
   > server  6         78.04878  0.865    0.01109                             41
   > server  7         85.52632  0.879    0.01028                             38
mem77        fcfs       0.00300  0.000    0.08274    0.00040    0.00483      306
disk77       fcfs       0.64000  0.012    0.01839    0.01817    0.98824       68
cpu78        rnd_rob   80.52147  7.098    0.08815    7.09814   80.52147      326
   > server  0         71.73913  0.892    0.01244                             46
   > server  1         81.70732  0.906    0.01109                             41
   > server  2         83.75000  0.906    0.01082                             40
   > server  3         75.00000  0.892    0.01190                             44
   > server  4         89.18919  0.892    0.01000                             37
   > server  5         82.50000  0.892    0.01082                             40
   > server  6         83.33333  0.879    0.01055                             39
   > server  7         79.48718  0.838    0.01055                             39
mem78        fcfs       0.00300  0.000    0.06327    0.00027    0.00432      234
disk78       fcfs       0.64000  0.009    0.01379    0.01138    0.82510       51
cpu79        rnd_rob   78.44311  7.085    0.09032    7.08462   78.44311      334
   > server  0         77.90698  0.906    0.01163                             43
   > server  1         73.86364  0.879    0.01190                             44
   > server  2         75.58140  0.879    0.01163                             43
   > server  3         76.19048  0.865    0.01136                             42
   > server  4         80.48780  0.892    0.01109                             41
   > server  5         82.50000  0.892    0.01082                             40
   > server  6         79.26829  0.879    0.01109                             41
   > server  7         82.50000  0.892    0.01082                             40
mem79        fcfs       0.00300  0.000    0.07815    0.00035    0.00452      289
disk79       fcfs       0.64000  0.010    0.01622    0.01467    0.90400       60
cpu80        rnd_rob   85.92715  7.017    0.08166    7.01702   85.92715      302
   > server  0         85.00000  0.919    0.01082                             40
   > server  1         82.50000  0.892    0.01082                             40
   > server  2         83.33333  0.879    0.01055                             39
   > server  3         83.33333  0.879    0.01055                             39
   > server  4         86.48649  0.865    0.01000                             37
   > server  5         86.48649  0.865    0.01000                             37
   > server  6         90.00000  0.852    0.00946                             35
   > server  7         91.42857  0.865    0.00946                             35
mem80        fcfs       0.00300  0.000    0.06355    0.00040    0.00626      235
disk80       fcfs       0.64000  0.012    0.01839    0.02202    1.19765       68
cpu81        rnd_rob   85.87662  7.152    0.08328    7.15222   85.87662      308
   > server  0         90.54054  0.906    0.01000                             37
   > server  1         84.61538  0.892    0.01055                             39
   > server  2         86.84211  0.892    0.01028                             38
   > server  3         88.15789  0.906    0.01028                             38
   > server  4         81.70732  0.906    0.01109                             41
   > server  5         82.50000  0.892    0.01082                             40
   > server  6         84.61538  0.892    0.01055                             39
   > server  7         88.88889  0.865    0.00973                             36
mem81        fcfs       0.00300  0.000    0.06057    0.00031    0.00504      224
disk81       fcfs       0.64000  0.011    0.01785    0.02050    1.14848       66
cpu82        rnd_rob   85.20900  7.166    0.08410    7.16574   85.20900      311
   > server  0         88.46154  0.933    0.01055                             39
   > server  1         81.70732  0.906    0.01109                             41
   > server  2         81.70732  0.906    0.01109                             41
   > server  3         81.25000  0.879    0.01082                             40
   > server  4         84.61538  0.892    0.01055                             39
   > server  5         90.27778  0.879    0.00973                             36
   > server  6         89.18919  0.892    0.01000                             37
   > server  7         85.52632  0.879    0.01028                             38
mem82        fcfs       0.00300  0.000    0.05057    0.00023    0.00464      187
disk82       fcfs       0.64000  0.010    0.01622    0.01486    0.91600       60
cpu83        rnd_rob   85.29412  7.058    0.08274    7.05758   85.29412      306
   > server  0         85.00000  0.919    0.01082                             40
   > server  1         81.70732  0.906    0.01109                             41
   > server  2         84.61538  0.892    0.01055                             39
   > server  3         85.52632  0.879    0.01028                             38
   > server  4         83.33333  0.879    0.01055                             39
   > server  5         91.42857  0.865    0.00946                             35
   > server  6         84.21053  0.865    0.01028                             38
   > server  7         87.50000  0.852    0.00973                             36
mem83        fcfs       0.00300  0.000    0.05733    0.00027    0.00466      212
disk83       fcfs       0.64000  0.009    0.01433    0.01383    0.96528       53
cpu84        rnd_rob   86.18421  7.085    0.08220    7.08462   86.18421      304
   > server  0         88.15789  0.906    0.01028                             38
   > server  1         82.50000  0.892    0.01082                             40
   > server  2         81.70732  0.906    0.01109                             41
   > server  3         85.89744  0.906    0.01055                             39
   > server  4         86.84211  0.892    0.01028                             38
   > server  5         90.27778  0.879    0.00973                             36
   > server  6         87.50000  0.852    0.00973                             36
   > server  7         87.50000  0.852    0.00973                             36
mem84        fcfs       0.00300  0.000    0.04354    0.00019    0.00430      161
disk84       fcfs       0.64000  0.008    0.01325    0.01148    0.86612       49
cpu85        rnd_rob   86.27451  7.139    0.08274    7.13870   86.27451      306
   > server  0         89.47368  0.919    0.01028                             38
   > server  1         80.48780  0.892    0.01109                             41
   > server  2         81.70732  0.906    0.01109                             41
   > server  3         85.89744  0.906    0.01055                             39
   > server  4         89.18919  0.892    0.01000                             37
   > server  5         87.83784  0.879    0.01000                             37
   > server  6         87.83784  0.879    0.01000                             37
   > server  7         88.88889  0.865    0.00973                             36
mem85        fcfs       0.00300  0.000    0.04867    0.00024    0.00497      180
disk85       fcfs       0.64000  0.011    0.01649    0.01749    1.06033       61
cpu86        rnd_rob   86.71096  7.058    0.08139    7.05758   86.71096      301
   > server  0         89.74359  0.946    0.01055                             39
   > server  1         80.48780  0.892    0.01109                             41
   > server  2         85.52632  0.879    0.01028                             38
   > server  3         84.61538  0.892    0.01055                             39
   > server  4         86.48649  0.865    0.01000                             37
   > server  5         87.50000  0.852    0.00973                             36
   > server  6         91.42857  0.865    0.00946                             35
   > server  7         88.88889  0.865    0.00973                             36
mem86        fcfs       0.00300  0.000    0.04245    0.00017    0.00405      157
disk86       fcfs       0.64000  0.007    0.01109    0.01156    1.04293       41
cpu87        rnd_rob   86.13861  7.058    0.08193    7.05758   86.13861      303
   > server  0         85.00000  0.919    0.01082                             40
   > server  1         85.89744  0.906    0.01055                             39
   > server  2         81.25000  0.879    0.01082                             40
   > server  3         84.61538  0.892    0.01055                             39
   > server  4         86.84211  0.892    0.01028                             38
   > server  5         85.13514  0.852    0.01000                             37
   > server  6         91.42857  0.865    0.00946                             35
   > server  7         90.00000  0.852    0.00946                             35
mem87        fcfs       0.00300  0.000    0.06084    0.00031    0.00501      225
disk87       fcfs       0.64000  0.013    0.02055    0.02832    1.37789       76
cpu88        rnd_rob   86.30363  7.071    0.08193    7.07110   86.30363      303
   > server  0         81.70732  0.906    0.01109                             41
   > server  1         85.89744  0.906    0.01055                             39
   > server  2         84.61538  0.892    0.01055                             39
   > server  3         89.18919  0.892    0.01000                             37
   > server  4         90.27778  0.879    0.00973                             36
   > server  5         84.21053  0.865    0.01028                             38
   > server  6         88.88889  0.865    0.00973                             36
   > server  7         86.48649  0.865    0.01000                             37
mem88        fcfs       0.00300  0.000    0.06219    0.00031    0.00496      230
disk88       fcfs       0.64000  0.012    0.01893    0.01876    0.99086       70
cpu89        rnd_rob   87.12871  7.139    0.08193    7.13870   87.12871      303
   > server  0         85.00000  0.919    0.01082                             40
   > server  1         88.15789  0.906    0.01028                             38
   > server  2         84.61538  0.892    0.01055                             39
   > server  3         86.84211  0.892    0.01028                             38
   > server  4         89.18919  0.892    0.01000                             37
   > server  5         87.83784  0.879    0.01000                             37
   > server  6         85.52632  0.879    0.01028                             38
   > server  7         90.27778  0.879    0.00973                             36
mem89        fcfs       0.00300  0.000    0.04624    0.00020    0.00433      171
disk89       fcfs       0.64000  0.009    0.01433    0.01371    0.95698       53
cpu90        rnd_rob   87.29373  7.152    0.08193    7.15222   87.29373      303
   > server  0         82.92683  0.919    0.01109                             41
   > server  1         83.75000  0.906    0.01082                             40
   > server  2         80.48780  0.892    0.01109                             41
   > server  3         84.61538  0.892    0.01055                             39
   > server  4         89.18919  0.892    0.01000                             37
   > server  5         94.28571  0.892    0.00946                             35
   > server  6         97.05882  0.892    0.00919                             34
   > server  7         88.88889  0.865    0.00973                             36
mem90        fcfs       0.00300  0.000    0.05030    0.00028    0.00548      186
disk90       fcfs       0.64000  0.008    0.01325    0.02078    1.56816       49
cpu91        rnd_rob   85.57377  7.058    0.08247    7.05758   85.57377      305
   > server  0         91.89189  0.919    0.01000                             37
   > server  1         80.48780  0.892    0.01109                             41
   > server  2         83.33333  0.879    0.01055                             39
   > server  3         81.25000  0.879    0.01082                             40
   > server  4         83.33333  0.879    0.01055                             39
   > server  5         87.83784  0.879    0.01000                             37
   > server  6         86.48649  0.865    0.01000                             37
   > server  7         91.42857  0.865    0.00946                             35
mem91        fcfs       0.00300  0.000    0.05624    0.00029    0.00519      208
disk91       fcfs       0.64000  0.013    0.01974    0.02414    1.22301       73
cpu92        rnd_rob   86.30363  7.071    0.08193    7.07110   86.30363      303
   > server  0         88.46154  0.933    0.01055                             39
   > server  1         84.61538  0.892    0.01055                             39
   > server  2         82.50000  0.892    0.01082                             40
   > server  3         83.33333  0.879    0.01055                             39
   > server  4         80.76923  0.852    0.01055                             39
   > server  5         87.83784  0.879    0.01000                             37
   > server  6         91.42857  0.865    0.00946                             35
   > server  7         92.85714  0.879    0.00946                             35
mem92        fcfs       0.00300  0.000    0.04921    0.00020    0.00415      182
disk92       fcfs       0.64000  0.008    0.01298    0.01423    1.09667       48
cpu93        rnd_rob   85.50489  7.098    0.08301    7.09814   85.50489      307
   > server  0         85.89744  0.906    0.01055                             39
   > server  1         89.47368  0.919    0.01028                             38
   > server  2         82.50000  0.892    0.01082                             40
   > server  3         88.15789  0.906    0.01028                             38
   > server  4         85.52632  0.879    0.01028                             38
   > server  5         84.21053  0.865    0.01028                             38
   > server  6         83.33333  0.879    0.01055                             39
   > server  7         85.13514  0.852    0.01000                             37
mem93        fcfs       0.00300  0.000    0.05002    0.00022    0.00435      185
disk93       fcfs       0.64000  0.009    0.01460    0.01336    0.91481       54
cpu94        rnd_rob   87.54098  7.220    0.08247    7.21982   87.54098      305
   > server  0         89.47368  0.919    0.01028                             38
   > server  1         79.76190  0.906    0.01136                             42
   > server  2         89.47368  0.919    0.01028                             38
   > server  3         84.61538  0.892    0.01055                             39
   > server  4         86.84211  0.892    0.01028                             38
   > server  5         89.47368  0.919    0.01028                             38
   > server  6         91.66667  0.892    0.00973                             36
   > server  7         90.27778  0.879    0.00973                             36
mem94        fcfs       0.00300  0.000    0.04597    0.00023    0.00503      170
disk94       fcfs       0.64000  0.010    0.01622    0.02122    1.30800       60
cpu95        rnd_rob   87.29373  7.152    0.08193    7.15222   87.29373      303
   > server  0         85.00000  0.919    0.01082                             40
   > server  1         86.25000  0.933    0.01082                             40
   > server  2         82.50000  0.892    0.01082                             40
   > server  3         83.75000  0.906    0.01082                             40
   > server  4         89.18919  0.892    0.01000                             37
   > server  5         92.85714  0.879    0.00946                             35
   > server  6         92.85714  0.879    0.00946                             35
   > server  7         87.50000  0.852    0.00973                             36
mem95        fcfs       0.00300  0.000    0.08058    0.00058    0.00723      298
disk95       fcfs       0.64000  0.014    0.02190    0.03538    1.61531       81
cpu96        rnd_rob   86.11111  7.125    0.08274    7.12518   86.11111      306
   > server  0         82.92683  0.919    0.01109                             41
   > server  1         83.75000  0.906    0.01082                             40
   > server  2         86.84211  0.892    0.01028                             38
   > server  3         86.84211  0.892    0.01028                             38
   > server  4         86.84211  0.892    0.01028                             38
   > server  5         87.83784  0.879    0.01000                             37
   > server  6         85.52632  0.879    0.01028                             38
   > server  7         88.88889  0.865    0.00973                             36
mem96        fcfs       0.00300  0.000    0.05733    0.00031    0.00548      212
disk96       fcfs       0.64000  0.013    0.01974    0.02574    1.30411       73
cpu97        rnd_rob   84.40514  7.098    0.08410    7.09814   84.40514      311
   > server  0         85.00000  0.919    0.01082                             40
   > server  1         83.75000  0.906    0.01082                             40
   > server  2         85.89744  0.906    0.01055                             39
   > server  3         81.25000  0.879    0.01082                             40
   > server  4         83.33333  0.879    0.01055                             39
   > server  5         87.83784  0.879    0.01000                             37
   > server  6         80.00000  0.865    0.01082                             40
   > server  7         88.88889  0.865    0.00973                             36
mem97        fcfs       0.00300  0.000    0.05651    0.00028    0.00488      209
disk97       fcfs       0.64000  0.010    0.01622    0.01606    0.99000       60
cpu98        rnd_rob   85.17915  7.071    0.08301    7.07110   85.17915      307
   > server  0         87.17949  0.919    0.01055                             39
   > server  1         79.76190  0.906    0.01136                             42
   > server  2         82.50000  0.892    0.01082                             40
   > server  3         85.52632  0.879    0.01028                             38
   > server  4         83.33333  0.879    0.01055                             39
   > server  5         87.83784  0.879    0.01000                             37
   > server  6         88.88889  0.865    0.00973                             36
   > server  7         87.50000  0.852    0.00973                             36
mem98        fcfs       0.00300  0.000    0.05651    0.00025    0.00448      209
disk98       fcfs       0.64000  0.012    0.01812    0.01766    0.97493       67
cpu99        rnd_rob   85.83062  7.125    0.08301    7.12518   85.83062      307
   > server  0         85.00000  0.919    0.01082                             40
   > server  1         80.48780  0.892    0.01109                             41
   > server  2         83.75000  0.906    0.01082                             40
   > server  3         84.61538  0.892    0.01055                             39
   > server  4         86.84211  0.892    0.01028                             38
   > server  5         89.18919  0.892    0.01000                             37
   > server  6         88.88889  0.865    0.00973                             36
   > server  7         88.88889  0.865    0.00973                             36
mem99        fcfs       0.00300  0.000    0.06436    0.00033    0.00517      238
disk99       fcfs       0.64000  0.012    0.01920    0.02742    1.42817       71
cpu100       rnd_rob   86.36364  7.193    0.08328    7.19278   86.36364      308
   > server  0         85.89744  0.906    0.01055                             39
   > server  1         88.15789  0.906    0.01028                             38
   > server  2         78.57143  0.892    0.01136                             42
   > server  3         76.74419  0.892    0.01163                             43
   > server  4         83.75000  0.906    0.01082                             40
   > server  5         93.05556  0.906    0.00973                             36
   > server  6         98.52941  0.906    0.00919                             34
   > server  7         90.27778  0.879    0.00973                             36
mem100       fcfs       0.00300  0.000    0.04894    0.00027    0.00542      181
disk100      fcfs       0.64000  0.011    0.01758    0.01665    0.94708       65
cpu101       rnd_rob   84.67742  7.098    0.08383    7.09814   84.67742      310
   > server  0         83.75000  0.906    0.01082                             40
   > server  1         85.89744  0.906    0.01055                             39
   > server  2         87.17949  0.919    0.01055                             39
   > server  3         83.33333  0.879    0.01055                             39
   > server  4         86.84211  0.892    0.01028                             38
   > server  5         82.05128  0.865    0.01055                             39
   > server  6         85.52632  0.879    0.01028                             38
   > server  7         82.89474  0.852    0.01028                             38
mem101       fcfs       0.00300  0.000    0.04624    0.00022    0.00467      171
disk101      fcfs       0.64000  0.012    0.01839    0.02162    1.17588       68
cpu102       rnd_rob   88.25503  7.112    0.08058    7.11166   88.25503      298
   > server  0         88.15789  0.906    0.01028                             38
   > server  1         93.05556  0.906    0.00973                             36
   > server  2         81.70732  0.906    0.01109                             41
   > server  3         84.61538  0.892    0.01055                             39
   > server  4         91.66667  0.892    0.00973                             36
   > server  5         86.84211  0.892    0.01028                             38
   > server  6         90.00000  0.852    0.00946                             35
   > server  7         91.42857  0.865    0.00946                             35
mem102       fcfs       0.00300  0.000    0.04272    0.00023    0.00549      158
disk102      fcfs       0.64000  0.010    0.01541    0.01959    1.27088       57
cpu103       rnd_rob   86.11111  7.125    0.08274    7.12518   86.11111      306
   > server  0         86.25000  0.933    0.01082                             40
   > server  1         78.57143  0.892    0.01136                             42
   > server  2         82.50000  0.892    0.01082                             40
   > server  3         81.25000  0.879    0.01082                             40
   > server  4         84.61538  0.892    0.01055                             39
   > server  5         94.28571  0.892    0.00946                             35
   > server  6         90.27778  0.879    0.00973                             36
   > server  7         94.11765  0.865    0.00919                             34
mem103       fcfs       0.00300  0.000    0.02866    0.00011    0.00379      106
disk103      fcfs       0.64000  0.010    0.01487    0.01444    0.97091       55
cpu104       rnd_rob   87.33553  7.179    0.08220    7.17926   87.33553      304
   > server  0         85.00000  0.919    0.01082                             40
   > server  1         82.50000  0.892    0.01082                             40
   > server  2         85.00000  0.919    0.01082                             40
   > server  3         88.15789  0.906    0.01028                             38
   > server  4         88.15789  0.906    0.01028                             38
   > server  5         90.27778  0.879    0.00973                             36
   > server  6         90.27778  0.879    0.00973                             36
   > server  7         90.27778  0.879    0.00973                             36
mem104       fcfs       0.00300  0.000    0.04570    0.00024    0.00515      169
disk104      fcfs       0.64000  0.009    0.01352    0.01234    0.91280       50
cpu105       rnd_rob   88.70432  7.220    0.08139    7.21982   88.70432      301
   > server  0         90.78947  0.933    0.01028                             38
   > server  1         85.00000  0.919    0.01082                             40
   > server  2         85.89744  0.906    0.01055                             39
   > server  3         91.66667  0.892    0.00973                             36
   > server  4         89.18919  0.892    0.01000                             37
   > server  5         89.18919  0.892    0.01000                             37
   > server  6         89.18919  0.892    0.01000                             37
   > server  7         89.18919  0.892    0.01000                             37
mem105       fcfs       0.00300  0.000    0.04570    0.00027    0.00598      169
disk105      fcfs       0.64000  0.012    0.01866    0.02222    1.19072       69
cpu106       rnd_rob   87.21311  7.193    0.08247    7.19278   87.21311      305
   > server  0         77.90698  0.906    0.01163                             43
   > server  1         87.17949  0.919    0.01055                             39
   > server  2         82.50000  0.892    0.01082                             40
   > server  3         88.15789  0.906    0.01028                             38
   > server  4         88.15789  0.906    0.01028                             38
   > server  5         91.66667  0.892    0.00973                             36
   > server  6         95.58824  0.879    0.00919                             34
   > server  7         89.18919  0.892    0.01000                             37
mem106       fcfs       0.00300  0.000    0.03786    0.00017    0.00461      140
disk106      fcfs       0.64000  0.008    0.01244    0.01343    1.08000       46
cpu107       rnd_rob   85.16129  7.139    0.08383    7.13870   85.16129      310
   > server  0         77.27273  0.919    0.01190                             44
   > server  1         84.61538  0.892    0.01055                             39
   > server  2         85.89744  0.906    0.01055                             39
   > server  3         85.89744  0.906    0.01055                             39
   > server  4         80.48780  0.892    0.01109                             41
   > server  5         90.27778  0.879    0.00973                             36
   > server  6         90.27778  0.879    0.00973                             36
   > server  7         88.88889  0.865    0.00973                             36
mem107       fcfs       0.00300  0.000    0.04516    0.00025    0.00546      167
disk107      fcfs       0.64000  0.010    0.01595    0.01986    1.24475       59
cpu108       rnd_rob   86.80782  7.206    0.08301    7.20630   86.80782      307
   > server  0         82.92683  0.919    0.01109                             41
   > server  1         89.47368  0.919    0.01028                             38
   > server  2         88.15789  0.906    0.01028                             38
   > server  3         82.50000  0.892    0.01082                             40
   > server  4         84.61538  0.892    0.01055                             39
   > server  5         93.05556  0.906    0.00973                             36
   > server  6         86.84211  0.892    0.01028                             38
   > server  7         87.83784  0.879    0.01000                             37
mem108       fcfs       0.00300  0.000    0.03083    0.00012    0.00405      114
disk108      fcfs       0.64000  0.008    0.01244    0.01036    0.83304       46
cpu109       rnd_rob   85.57692  7.220    0.08437    7.21982   85.57692      312
   > server  0         82.92683  0.919    0.01109                             41
